"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W130","2020-03-16 00:00:00","18.000","26.000","2.500","19.400","0.640","1016.500","","0.000","-99.000","-99.000","-99.000","20.900","","18.000",""
"C0F9R0","2020-03-16 00:00:00","20.000","0.000","0.000","16.500","0.720","1018.400","","0.000","-99.000","-99.000","-99.000","21.400","","14.600",""
"C0V660","2020-03-16 00:00:00","25.000","114.000","1.000","18.900","0.750","1017.100","","0.000","-99.000","-99.000","-99.000","24.300","","16.600",""
"C0G780","2020-03-16 00:00:00","27.000","0.000","0.100","17.600","0.640","1016.300","","0.000","-99.000","-99.000","-99.000","22.800","","15.000",""
"C0C590","2020-03-16 00:00:00","72.000","96.000","0.300","12.400","0.740","1011.900","","0.000","-99.000","-99.000","-99.000","20.000","","12.100",""
"C0I520","2020-03-16 00:00:00","3860.000","71.000","1.400","-0.500","0.340","641.000","","-99.000","9.900","49.000","","2.300","","-6.300",""
"C0M790","2020-03-16 00:00:00","15.000","0.000","0.000","17.800","0.680","1017.000","","0.000","-99.000","-99.000","-99.000","24.000","","15.100",""
"C0R130","2020-03-16 00:00:00","1040.000","77.000","0.800","11.800","0.990","901.200","","0.500","-99.000","-99.000","-99.000","15.100","","11.700",""
"C0AH30","2020-03-16 00:00:00","755.000","118.000","2.800","10.400","0.940","935.200","","0.000","-99.000","-99.000","-99.000","15.400","","10.000",""
"C0X170","2020-03-16 00:00:00","50.000","47.000","0.800","16.600","0.880","1013.500","","0.000","-99.000","-99.000","-99.000","25.000","","16.300",""
"C0K291","2020-03-16 00:00:00","8.000","0.000","0.200","16.500","0.750","1019.300","","0.000","-99.000","-99.000","-99.000","22.400","","15.500",""
"C0D480","2020-03-16 00:00:00","223.000","0.000","0.000","11.000","0.850","993.900","","0.000","-99.000","-99.000","-99.000","21.600","","10.900",""
"C0F0C0","2020-03-16 00:00:00","983.000","30.000","0.800","11.700","0.990","908.900","","0.000","-99.000","-99.000","-99.000","18.100","","10.600",""
"C0U860","2020-03-16 00:00:00","5.000","0.000","0.000","15.700","0.720","1022.200","","0.000","-99.000","-99.000","-99.000","21.200","","12.600",""
"C0UA50","2020-03-16 00:00:00","808.000","136.000","1.400","10.200","0.840","929.600","","0.000","-99.000","-99.000","-99.000","17.000","","7.900",""
"C0X320","2020-03-16 00:00:00","30.000","193.000","0.900","15.200","0.900","1015.700","","0.000","-99.000","-99.000","-99.000","25.600","","15.000",""
"C0T960","2020-03-16 00:00:00","120.000","0.000","0.000","14.400","0.990","1008.100","","0.000","-99.000","-99.000","-99.000","17.400","","13.900",""
"C0SA80","2020-03-16 00:00:00","136.000","0.000","0.100","15.500","0.940","1006.100","","2.500","-99.000","-99.000","-99.000","17.900","","15.300",""
"C0E780","2020-03-16 00:00:00","160.000","196.000","0.800","13.700","0.830","1001.400","","0.000","-99.000","-99.000","-99.000","23.200","","12.100",""
"C0F9Q0","2020-03-16 00:00:00","149.000","99.000","1.400","15.600","0.780","1001.500","","0.000","-99.000","-99.000","-99.000","23.200","","13.200",""
"C0F9X0","2020-03-16 00:00:00","166.000","24.000","1.100","16.800","0.700","1001.000","","0.000","-99.000","-99.000","-99.000","21.500","","13.300",""
"C0F0D0","2020-03-16 00:00:00","3171.000","147.000","2.400","1.400","0.100","697.300","","0.000","-99.000","-99.000","-99.000","7.500","","-1.200",""
"C0S730","2020-03-16 00:00:00","110.000","45.000","6.000","18.300","0.690","1008.600","","2.000","-99.000","-99.000","-99.000","18.300","","15.500",""
"C0T790","2020-03-16 00:00:00","2830.000","279.000","1.000","1.400","0.240","726.700","","0.000","-99.000","-99.000","-99.000","14.300","","1.300",""
"C0M830","2020-03-16 00:00:00","540.000","0.000","0.000","14.900","0.930","959.400","","2.000","-99.000","-99.000","-99.000","19.500","","14.600",""
"C0V750","2020-03-16 00:00:00","50.000","122.000","0.900","19.000","0.800","1015.000","","0.000","-99.000","-99.000","-99.000","24.200","","16.900",""
"C0K530","2020-03-16 00:00:00","12.000","91.000","1.100","16.600","0.690","1018.500","","0.000","-99.000","-99.000","-99.000","21.600","","16.600",""
"C0M780","2020-03-16 00:00:00","30.000","0.000","0.000","17.600","0.710","1016.700","","0.000","-99.000","-99.000","-99.000","24.300","","15.000",""
"C0V360","2020-03-16 00:00:00","94.000","0.000","0.000","14.800","0.960","1008.800","","0.000","-99.000","-99.000","-99.000","24.400","","14.600",""
"C0Z070","2020-03-16 00:00:00","247.000","0.000","0.000","13.900","1.000","993.200","","0.000","-99.000","-99.000","-99.000","15.500","","12.800",""
"C0D650","2020-03-16 00:00:00","97.000","94.000","2.400","14.700","0.620","1009.400","","0.000","-99.000","-99.000","-99.000","19.900","","13.200",""
"C0V630","2020-03-16 00:00:00","19.000","63.000","1.500","18.600","0.700","1017.300","","0.000","-99.000","-99.000","-99.000","23.900","","16.600",""
"C0U910","2020-03-16 00:00:00","17.000","307.000","1.000","15.100","0.740","1020.400","","0.000","-99.000","-99.000","-99.000","19.200","","14.500",""
"C0U600","2020-03-16 00:00:00","10.000","0.000","0.100","13.600","0.810","1020.900","","0.000","-99.000","-99.000","-99.000","19.900","","12.600",""
"C0G820","2020-03-16 00:00:00","29.000","0.000","0.200","16.800","0.820","1016.300","","0.000","-99.000","-99.000","-99.000","25.200","","12.600",""
"C0R590","2020-03-16 00:00:00","72.000","359.000","2.000","18.000","0.990","1011.200","","0.000","-99.000","-99.000","-99.000","23.000","","16.500",""
"C0A9E0","2020-03-16 00:00:00","26.000","82.000","1.200","16.100","0.560","1019.300","","0.000","-99.000","-99.000","-99.000","21.200","","13.900",""
"C0R480","2020-03-16 00:00:00","57.000","0.000","0.000","18.700","0.840","1012.500","","0.000","-99.000","-99.000","-99.000","24.100","","16.700",""
"C0K430","2020-03-16 00:00:00","30.000","4.000","0.600","16.800","0.680","1017.300","","0.000","-99.000","-99.000","-99.000","22.800","","14.400",""
"C0Z170","2020-03-16 00:00:00","199.000","273.000","0.600","15.000","0.900","1001.100","","0.000","-99.000","-99.000","-99.000","17.700","","14.300",""
"C0Z100","2020-03-16 00:00:00","36.000","0.000","0.100","15.400","0.890","1019.600","","0.000","-99.000","-99.000","-99.000","18.900","","14.600",""
"C0U710","2020-03-16 00:00:00","1942.000","100.000","0.900","3.400","0.990","810.000","","0.000","-99.000","-99.000","-99.000","7.100","","0.800",""
"C0SA30","2020-03-16 00:00:00","92.000","310.000","2.300","17.400","0.650","1011.900","","0.000","-99.000","-99.000","-99.000","17.400","","15.600",""
"C0V500","2020-03-16 00:00:00","6.000","0.000","0.000","20.800","0.660","1017.500","","0.000","-99.000","-99.000","-99.000","23.500","","17.400",""
"CM0160","2020-03-16 00:00:00","159.000","115.000","0.700","15.600","0.870","1002.900","","0.000","-99.000","-99.000","-99.000","24.400","","12.100",""
"C0V350","2020-03-16 00:00:00","36.000","267.000","0.800","16.200","0.930","1016.900","","0.500","-99.000","-99.000","-99.000","25.500","","16.000",""
"C0W120","2020-03-16 00:00:00","58.000","-99.000","-99.000","19.200","0.660","1013.300","","0.000","-99.000","-99.000","-99.000","19.700","","17.500",""
"C0R470","2020-03-16 00:00:00","103.000","10.000","1.000","18.300","0.920","1008.500","","0.000","-99.000","-99.000","-99.000","24.400","","16.300",""
"C0M770","2020-03-16 00:00:00","164.000","178.000","1.300","18.500","0.690","1000.300","","0.000","-99.000","-99.000","-99.000","22.900","","14.000",""
"C0S930","2020-03-16 00:00:00","248.000","224.000","0.600","14.500","0.940","994.100","","2.500","-99.000","-99.000","-99.000","16.300","","13.900",""
"C0F9Y0","2020-03-16 00:00:00","3313.000","247.000","3.000","2.000","0.050","685.600","","0.000","-99.000","-99.000","-99.000","7.900","","-0.900",""
"C0E790","2020-03-16 00:00:00","344.000","144.000","1.100","14.400","0.980","979.700","","0.000","-99.000","-99.000","-99.000","22.700","","12.200",""
"C0O810","2020-03-16 00:00:00","161.000","28.000","0.800","16.000","0.990","1001.900","","0.500","-99.000","-99.000","-99.000","24.800","","15.100",""
"C0R520","2020-03-16 00:00:00","18.000","110.000","0.300","19.600","0.870","1017.800","","0.000","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0X300","2020-03-16 00:00:00","70.000","61.000","0.300","15.400","0.950","1011.600","","0.000","-99.000","-99.000","-99.000","24.400","","14.400",""
"C0U970","2020-03-16 00:00:00","7.000","253.000","1.400","14.800","0.760","1023.000","","0.000","-99.000","-99.000","-99.000","20.000","","12.600",""
"C0R340","2020-03-16 00:00:00","230.000","20.000","1.200","13.900","0.940","994.200","","0.500","-99.000","-99.000","-99.000","18.600","","13.600",""
"C0M750","2020-03-16 00:00:00","10.000","0.000","0.000","17.300","0.780","1018.600","","0.000","-99.000","-99.000","-99.000","22.400","","15.600",""
"C0I110","2020-03-16 00:00:00","161.000","319.000","0.500","17.500","0.850","1001.800","","0.000","-99.000","-99.000","-99.000","22.700","","14.500",""
"C0V370","2020-03-16 00:00:00","74.000","0.000","0.200","15.100","0.980","1012.000","","0.000","-99.000","-99.000","-99.000","23.500","","15.100",""
"C0C690","2020-03-16 00:00:00","242.000","155.000","1.500","13.600","0.590","992.300","","0.000","-99.000","-99.000","-99.000","19.600","","11.900",""
"C0A540","2020-03-16 00:00:00","401.000","0.000","0.000","11.000","0.840","974.400","","0.000","-99.000","-99.000","-99.000","17.800","","8.700",""
"C0SA60","2020-03-16 00:00:00","6.000","354.000","1.600","17.000","0.760","1020.800","","1.000","-99.000","-99.000","-99.000","18.800","","15.600",""
"C0H950","2020-03-16 00:00:00","192.000","0.000","0.000","15.100","0.990","997.400","","0.000","-99.000","-99.000","-99.000","21.400","","12.000",""
"C0O960","2020-03-16 00:00:00","112.000","123.000","0.600","16.600","0.830","1005.900","","0.000","-99.000","-99.000","-99.000","25.000","","14.900",""
"C0E880","2020-03-16 00:00:00","507.000","63.000","2.500","17.100","0.540","961.500","","0.000","-99.000","-99.000","-99.000","20.700","","10.700",""
"C0AH10","2020-03-16 00:00:00","30.000","98.000","2.500","16.400","0.570","1017.800","","0.000","-99.000","-99.000","-99.000","20.600","","14.400",""
"C0R680","2020-03-16 00:00:00","13.000","36.000","2.900","18.900","0.740","1019.600","","0.500","8.100","27.000","","19.700","","17.600",""
"C0X210","2020-03-16 00:00:00","38.000","153.000","0.600","17.100","0.830","1013.800","","0.000","-99.000","-99.000","-99.000","24.100","","15.300",""
"C0D430","2020-03-16 00:00:00","87.000","0.000","0.000","11.900","0.970","1009.300","","0.000","-99.000","-99.000","-99.000","23.600","","10.900",""
"C0AD30","2020-03-16 00:00:00","20.000","75.000","1.600","16.800","0.530","1017.000","","0.000","-99.000","-99.000","-99.000","21.300","","14.800",""
"C0R240","2020-03-16 00:00:00","87.000","37.000","0.900","16.100","0.920","1009.000","","0.500","-99.000","-99.000","-99.000","23.700","","15.900",""
"C0AI30","2020-03-16 00:00:00","26.000","83.000","3.800","16.500","0.590","1019.400","","0.000","-99.000","-99.000","-99.000","19.900","","14.200",""
"C0U960","2020-03-16 00:00:00","1885.000","2.000","3.000","2.500","1.000","816.700","","0.000","-99.000","-99.000","-99.000","5.700","","0.600",""
"C0T9E0","2020-03-16 00:00:00","415.000","0.000","0.100","13.100","0.730","975.100","","0.000","-99.000","-99.000","-99.000","15.200","","12.100",""
"C0D550","2020-03-16 00:00:00","1956.000","0.000","0.000","4.900","0.820","813.500","","0.000","-99.000","-99.000","-99.000","13.500","","4.000",""
"C0C630","2020-03-16 00:00:00","209.000","76.000","1.500","12.800","0.700","996.900","","0.000","-99.000","-99.000","-99.000","19.500","","12.800",""
"C0T9M0","2020-03-16 00:00:00","92.000","308.000","2.900","16.000","0.750","1013.100","","0.500","-99.000","-99.000","-99.000","16.400","","13.900",""
"C0AI00","2020-03-16 00:00:00","188.000","50.000","1.500","13.300","0.760","1000.400","","0.000","-99.000","-99.000","-99.000","22.200","","11.600",""
"C0AC40","2020-03-16 00:00:00","1079.000","76.000","4.500","6.400","0.990","897.800","","0.000","-99.000","-99.000","-99.000","12.000","","4.800",""
"C0F9M0","2020-03-16 00:00:00","230.000","39.000","1.000","15.700","0.730","992.900","","0.000","-99.000","-99.000","-99.000","22.400","","12.500",""
"C0A530","2020-03-16 00:00:00","300.000","36.000","2.200","10.100","0.990","986.800","","0.000","-99.000","-99.000","-99.000","19.900","","9.900",""
"C0M520","2020-03-16 00:00:00","15.000","99.000","1.200","16.700","0.760","1017.600","","0.000","-99.000","-99.000","-99.000","23.000","","14.900",""
"C0K240","2020-03-16 00:00:00","1132.000","13.000","0.400","11.600","0.990","896.100","","0.500","-99.000","-99.000","-99.000","14.100","","9.500",""
"C0V210","2020-03-16 00:00:00","734.000","58.000","1.500","13.600","0.820","937.700","","0.500","-99.000","-99.000","-99.000","17.800","","13.600",""
"C0Z320","2020-03-16 00:00:00","646.000","0.000","0.000","10.700","1.000","947.900","","5.500","-99.000","-99.000","-99.000","12.600","","10.200",""
"C0R600","2020-03-16 00:00:00","766.000","0.000","0.000","14.800","0.930","932.300","","1.500","-99.000","-99.000","-99.000","17.200","","12.800",""
"C0C650","2020-03-16 00:00:00","208.000","145.000","0.700","12.000","0.740","996.600","","0.000","-99.000","-99.000","-99.000","19.100","","12.000",""
"C0T820","2020-03-16 00:00:00","550.000","0.000","0.000","12.300","0.830","962.600","","0.000","-99.000","-99.000","-99.000","15.400","","12.300",""
"C0S890","2020-03-16 00:00:00","238.000","0.000","0.100","14.600","0.890","997.800","","0.000","-99.000","-99.000","-99.000","16.600","","14.200",""
"C0G840","2020-03-16 00:00:00","32.000","0.000","0.000","16.600","0.720","1015.400","","0.000","-99.000","-99.000","-99.000","24.800","","12.700",""
"C0V710","2020-03-16 00:00:00","34.000","73.000","1.500","20.200","0.720","1015.400","","0.000","-99.000","-99.000","-99.000","23.100","","17.400",""
"C0X140","2020-03-16 00:00:00","17.000","44.000","0.800","17.600","0.810","1017.500","","0.000","-99.000","-99.000","-99.000","24.900","","16.400",""
"C0C680","2020-03-16 00:00:00","228.000","107.000","1.900","13.600","0.630","992.900","","0.000","-99.000","-99.000","-99.000","19.100","","11.500",""
"C0D360","2020-03-16 00:00:00","523.000","0.000","0.000","12.000","0.920","959.000","","0.000","-99.000","-99.000","-99.000","20.300","","9.100",""
"C0C710","2020-03-16 00:00:00","143.000","166.000","0.400","10.100","0.990","1005.200","","0.000","-99.000","-99.000","-99.000","20.900","","10.100",""
"C0Z190","2020-03-16 00:00:00","62.000","306.000","2.300","17.300","0.670","1014.500","","0.000","-99.000","-99.000","-99.000","18.800","","15.300",""
"C0Z020","2020-03-16 00:00:00","211.000","38.000","0.600","14.300","0.990","997.100","","0.000","-99.000","-99.000","-99.000","15.700","","13.100",""
"C0I380","2020-03-16 00:00:00","258.000","0.000","0.000","16.800","0.920","989.100","","0.000","-99.000","-99.000","-99.000","21.200","","13.300",""
"C0D560","2020-03-16 00:00:00","147.000","74.000","1.300","14.500","0.700","1003.800","","0.000","-99.000","-99.000","-99.000","23.300","","13.300",""
"C0Z220","2020-03-16 00:00:00","589.000","258.000","1.500","11.600","0.920","955.600","","0.000","-99.000","-99.000","-99.000","14.500","","9.900",""
"C0R220","2020-03-16 00:00:00","23.000","101.000","0.700","18.600","1.000","1017.300","","0.000","-99.000","-99.000","-99.000","22.900","","16.800",""
"C0A870","2020-03-16 00:00:00","685.000","103.000","6.700","10.000","0.850","940.500","","0.000","-99.000","-99.000","-99.000","15.500","","9.500",""
"C0V670","2020-03-16 00:00:00","20.000","151.000","0.900","21.100","0.620","1017.200","","0.000","-99.000","-99.000","-99.000","23.600","","17.100",""
"C0G770","2020-03-16 00:00:00","15.000","66.000","0.600","17.100","0.670","1017.900","","0.000","-99.000","-99.000","-99.000","22.900","","16.100",""
"C0C540","2020-03-16 00:00:00","46.000","94.000","2.200","14.900","0.610","1015.700","","0.000","-99.000","-99.000","-99.000","20.300","","11.400",""
"C0F9O0","2020-03-16 00:00:00","175.000","0.000","0.000","17.700","0.710","999.100","","0.000","-99.000","-99.000","-99.000","23.700","","13.500",""
"C0Z230","2020-03-16 00:00:00","31.000","307.000","5.400","16.300","0.640","1019.500","","0.000","-99.000","-99.000","-99.000","18.600","","15.300",""
"C0U900","2020-03-16 00:00:00","63.000","250.000","2.600","13.900","0.720","1016.700","","0.000","-99.000","-99.000","-99.000","19.300","","13.000",""
"C0X200","2020-03-16 00:00:00","61.000","0.000","0.000","15.200","1.000","1012.500","","0.000","-99.000","-99.000","-99.000","24.000","","15.200",""
"C0Z080","2020-03-16 00:00:00","298.000","189.000","0.700","13.300","0.970","987.400","","0.500","-99.000","-99.000","-99.000","16.500","","12.300",""
"C0U770","2020-03-16 00:00:00","5.000","312.000","4.300","15.300","0.700","1022.000","","0.000","-99.000","-99.000","-99.000","20.000","","15.300",""
"C0Z210","2020-03-16 00:00:00","126.000","0.000","0.000","14.200","0.990","1009.100","","0.000","-99.000","-99.000","-99.000","16.800","","13.500",""
"C0V690","2020-03-16 00:00:00","30.000","257.000","0.900","21.500","0.660","1016.700","","0.000","-99.000","-99.000","-99.000","22.600","","17.100",""
"C0M690","2020-03-16 00:00:00","33.000","116.000","0.800","17.100","0.850","1015.200","","0.000","-99.000","-99.000","-99.000","24.000","","14.700",""
"C0R440","2020-03-16 00:00:00","1654.000","77.000","3.700","6.100","1.000","837.100","","6.500","-99.000","-99.000","-99.000","10.600","","6.100",""
"C0C490","2020-03-16 00:00:00","157.000","108.000","1.300","14.400","0.650","1002.600","","0.000","-99.000","-99.000","-99.000","22.300","","13.100",""
"C0X160","2020-03-16 00:00:00","26.000","23.000","0.900","18.600","0.760","1016.200","","0.000","-99.000","-99.000","-99.000","24.200","","16.900",""
"C0S760","2020-03-16 00:00:00","1621.000","0.000","0.100","5.700","1.000","842.600","","2.000","-99.000","-99.000","-99.000","7.500","","5.300",""
